symbol,instrumentDisplayName,instrumentId,numPositions,totalInvestmentPct,avgOpenRate,totalNetProfit,totalNetProfitPct,earliestOpenTimestamp,isBuy,leverage,instrumentTypeId,exchangeId,exchangeName,stocksIndustryId,isInternalInstrument
GOOG,Alphabet,1002,9,9.080049,310.2033,44.589,4.911,2025-11-04T19:20:44.977Z,True,1,5,4,NASDAQ,8,False
MSFT,Microsoft,1004,23,8.822263,438.3001,52.874,5.993,2023-04-24T13:30:04.057Z,True,1,5,4,NASDAQ,8,False
NVDA,NVIDIA Corporation,1137,23,7.642848,172.6349,2909.773,380.718,2023-04-24T13:30:35.503Z,True,1,5,4,NASDAQ,8,False
GLD,SPDR Gold,3025,9,7.076583,398.0824,-56.281,-7.953,2025-10-24T15:38:00.193Z,True,1,6,5,NASDAQ,4,False
AAPL,Apple,1001,12,5.850107,274.1388,366.171,62.592,2025-07-23T14:36:35.54Z,True,1,5,4,NASDAQ,3,False
AMZN,Amazon.com Inc,1005,22,5.454767,207.9578,685.047,125.587,2023-04-24T13:30:44.163Z,True,1,5,4,NASDAQ,7,False
META,Meta Platforms Inc,1003,12,4.16298,663.0148,-271.911,-65.316,2025-07-09T13:39:09.587Z,True,1,5,4,NASDAQ,8,False
LYXGRE.DE,Amundi MSCI Greece UCITS ETF,10651,12,4.104397,2.0808,604.694,147.328,2024-06-14T13:01:27.39Z,True,1,6,38,Xetra,4,False
TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR,4481,5,3.774285,385.1199,32.212,8.535,2025-10-16T18:50:20.063Z,True,1,5,5,NASDAQ,8,False
MU,"Micron Technology, Inc.",1130,4,3.302299,997.8663,-81.53,-24.689,2026-06-24T20:36:14.73Z,True,1,5,4,NASDAQ,8,False
DTE.DE,Deutsche Telekom AG,1207,2,1.887142,29.61,-18.818,-9.972,2026-02-20T11:56:13.1Z,True,1,5,6,Xetra,8,False
NKE,NIKE,1042,2,1.887142,43.7042,-5.142,-2.725,2026-04-15T12:49:18.557Z,True,1,5,5,NASDAQ,3,False
AVGO,Broadcom Inc,4236,2,1.88599,391.1999,-7.472,-3.962,2026-06-09T15:55:39.087Z,True,1,5,4,NASDAQ,8,False
UVXY,ProShares Ultra VIX Short-Term Futures ETF,3246,2,1.884403,32.8236,-35.754,-18.973,2026-05-21T13:55:38.323Z,True,1,6,20,eToro,4,False
0700.HK,Tencent,2339,5,1.745608,535.4595,-52.25,-29.932,2025-03-31T07:12:57.88Z,True,1,5,21,HKEX,7,False
V,Visa,1046,2,1.415357,332.7577,16.368,11.564,2026-04-21T10:04:24.103Z,True,1,5,5,NASDAQ,4,False
UCG.MI,UniCredit Commercial Bank,1307,2,1.415357,76.5567,7.114,5.026,2026-06-12T12:39:58.723Z,True,1,5,11,CBOE EU,4,False
7012.T,Kawasaki Heavy Industries Ltd.,14641,2,0.951604,2866.1301,-19.131,-20.104,2026-06-15T02:31:00.367Z,True,1,5,56,Tokyo,1,False
RPRX,Royalty Pharma PLC,6520,1,0.943571,56.3244,5.017,5.317,2026-07-14T13:44:40.247Z,True,1,5,4,NASDAQ,3,False
GLW,Corning Inc,1687,1,0.943571,129.08,-0.775,-0.821,2026-07-29T00:06:49.823Z,True,1,5,5,NASDAQ,8,False
TPL,Texas Pacific Land Corporation,8869,1,0.943571,422.7935,-8.109,-8.594,2026-07-24T17:22:16.46Z,True,1,5,5,NASDAQ,1,False
LLY,Eli Lilly & Co,1567,1,0.943571,1205.96,-1.216,-1.288,2026-07-24T14:17:57.01Z,True,1,5,5,NASDAQ,5,False
INVEB.ST,Investor AB ser. B,5854,1,0.943571,404.65,2.395,2.539,2026-07-28T09:15:28.777Z,True,1,5,15,Nasdaq Nordic,4,False
VOW.DE,VOLKSWAGEN AG,3659,1,0.943571,77.25,0.126,0.133,2026-07-06T13:02:08.973Z,True,1,5,6,Xetra,3,False
0175.HK,Geely Automobile Holdings Ltd,2360,1,0.943571,19.7,3.54,3.752,2026-06-15T01:30:11.923Z,True,1,5,21,HKEX,3,False
FSLR,"First Solar, Inc.",1117,1,0.943571,201.7919,-0.145,-0.153,2026-07-29T13:53:19.233Z,True,1,5,4,NASDAQ,8,False
ROP.ZU,Roche Holding Ltd,1402,1,0.94356,359.6,-1.036,-1.098,2026-07-27T11:00:57.837Z,True,1,5,12,CBOE EU,3,False
JPM,JPMorgan Chase & Co,1023,1,0.94355,325.1427,5.8,6.147,2026-01-12T08:39:20.657Z,True,1,5,5,NASDAQ,4,False
7269.T,Suzuki Motor Corp.,14651,1,0.943457,1960.25,7.038,7.46,2026-05-27T00:06:46.973Z,True,1,5,56,Tokyo,1,False
NFLX,"Netflix, Inc.",1127,1,0.943444,73.85,-2.139,-2.268,2026-07-16T19:36:13.633Z,True,1,5,4,NASDAQ,7,False
8750.T,Dai-ichi Life Holdings Inc.,14691,2,0.943439,1916.9795,-1.019,-1.08,2026-07-24T05:39:23.85Z,True,1,5,56,Tokyo,1,False
URW.PA,Unibail-Rodamco-Westfield,4548,1,0.943117,105.75,0.123,0.131,2026-07-28T10:01:52.613Z,True,1,5,9,Euronext,4,False
SMSN.L,Samsung Electronics Co Ltd - GDR,2175,1,0.942433,4968.0,-23.47,-24.904,2026-07-01T13:12:48.773Z,True,1,5,7,LSE PLC,8,False
EXEL,Exelixis Inc,6084,1,0.774389,55.4996,-0.36,-0.464,2026-07-22T13:46:47.86Z,True,1,5,4,NASDAQ,3,False
MAS,Masco Corp,1719,1,0.774389,77.5983,-8.026,-10.365,2026-07-22T13:33:25.223Z,True,1,5,5,NASDAQ,6,False
3998.HK,Bosideng Intl Hldgs Ltd,13752,1,0.471786,4.94,-0.843,-1.786,2026-07-29T01:40:55.653Z,True,1,5,21,HKEX,1,False
HALO,Halozyme Therapeutics Inc,6438,1,0.471786,82.9553,0.379,0.804,2026-07-24T13:30:13.61Z,True,1,5,4,NASDAQ,3,False
NEM,Newmont Mining Corp,1757,1,0.471786,92.44,-1.082,-2.293,2026-07-14T00:05:39.82Z,True,1,5,5,NASDAQ,1,False
ETOR,eToro Group LTD,12200,1,0.471786,40.65,-11.587,-24.559,2026-06-26T17:17:57.44Z,True,1,5,4,NASDAQ,4,False
NOVN.ZU,Novartis AG,2948,1,0.471786,128.72,0.117,0.248,2026-07-28T09:16:50.963Z,True,1,5,12,CBOE EU,5,False
RKLB,Rocket Lab Corp,9085,1,0.471786,64.41,-6.629,-14.052,2026-07-29T00:10:51.683Z,True,1,5,4,NASDAQ,6,False
PLTR,Palantir Technologies Inc.,7991,1,0.471786,124.25,-1.811,-3.838,2026-07-29T00:14:22.853Z,True,1,5,4,NASDAQ,8,False
ISP.MI,Intesa Sanpaolo Group,1288,1,0.471786,6.325,2.421,5.131,2026-07-14T13:46:40.263Z,True,1,5,11,CBOE EU,4,False
9432.T,Nippon Telegraph and Telephone Corp.,14713,1,0.471786,158.0,0.602,1.276,2026-07-29T00:54:41.4Z,True,1,5,56,Tokyo,1,False
NOW,ServiceNow Inc,4260,1,0.471786,110.15,1.689,3.579,2026-07-29T01:03:10.037Z,True,1,5,5,NASDAQ,8,False
DAN,Dana Holding Corp,1781,1,0.471786,27.31,-1.904,-4.036,2026-07-29T19:09:53.16Z,True,1,5,5,NASDAQ,3,False
SAN.MC,Banco Santander SA,7615,1,0.471773,10.866,11.335,24.026,2026-06-12T12:39:40.313Z,True,1,5,10,CBOE EU,4,False
SBMO.NV,SBM Offshore NV,4534,1,0.471761,32.66,-1.566,-3.32,2026-07-14T07:00:18.167Z,True,1,5,30,Euronext,9,False
KAP.L,Nac Kazatomprom Jsc-Gdr Regs,11192,1,0.47112,70.8,-11.158,-23.684,2026-07-06T09:45:43.573Z,True,1,5,7,LSE PLC,1,False
1585.HK,Yadea Group Holdings Ltd,2405,1,0.427163,9.5,14.619,34.223,2026-07-07T04:00:00.493Z,True,1,5,21,HKEX,3,False
EMAAR.AE,Emaar Properties PJSC,10002,1,0.424607,12.58,-11.598,-27.316,2026-06-17T09:02:33.383Z,True,1,5,39,DFM,4,False
